Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
June 2018			
Supplier Name	Category Family	Invoice GL Date	Spend
1Spatial Group Ltd	Information Technology	2018-06-07 00:00:00	54607.6
1st Inrail Ltd	Track	2018-06-24 00:00:00	36338.47
1st Inrail Ltd	Track	2018-06-19 00:00:00	37077.27
ABB Ltd	Electrification and Fixed Plant	2018-06-15 00:00:00	964468.11
ABC Electrification Ltd	Electrification and Fixed Plant	2018-06-25 00:00:00	176973.49
ABC Electrification Ltd	Electrification and Fixed Plant	2018-06-12 00:00:00	2046958.48
ABC Electrification Ltd	Electrification and Fixed Plant	2018-06-12 00:00:00	1130089.72
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-17 00:00:00	58919.82
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-24 00:00:00	29546.98
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-05 00:00:00	52798.41
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-05 00:00:00	57814.44
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-28 00:00:00	175777.79
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-24 00:00:00	42525.44
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-28 00:00:00	30510.75
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-08 00:00:00	61498
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-08 00:00:00	40000
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-06-12 00:00:00	45000
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-24 00:00:00	87507.57
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-06-02 00:00:00	61907.65
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-06-21 00:00:00	70914.63
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-14 00:00:00	45718.16
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-15 00:00:00	138082.45
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-10 00:00:00	50348.1
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-10 00:00:00	116513.7
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-10 00:00:00	291723.22
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-01 00:00:00	27018.66
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-19 00:00:00	55202.67
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-06-28 00:00:00	121016
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-13 00:00:00	107618.34
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-12 00:00:00	34700.74
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-12 00:00:00	279290.95
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-12 00:00:00	99430.9
AECOM Infrastructure & Environment UK Ltd	Track	2018-06-12 00:00:00	110632.57
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-06-13 00:00:00	30204.93
