Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
September 2019			
Supplier Name	Category Family	Invoice GL Date	Spend
1Spatial Group Ltd	Information Technology	2019-09-14 00:00:00	460000
1st Inrail Ltd	Track	2019-09-14 00:00:00	41308.72
5th Studio Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-09-14 00:00:00	26080
5th Studio Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-09-14 00:00:00	50610
ABB Ltd	Electrification and Fixed Plant	2019-09-25 00:00:00	794380.35
AECOM Infrastructure & Environment UK Ltd	Track	2019-09-11 00:00:00	75277.85
AECOM Infrastructure & Environment UK Ltd	Track	2019-09-11 00:00:00	39995
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	65686.7
AECOM Infrastructure & Environment UK Ltd	Track	2019-09-09 00:00:00	39082.45
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	29868.4
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-17 00:00:00	29055.67
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	46038.16
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-09-14 00:00:00	42882.85
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-09-14 00:00:00	87882.85
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-09-14 00:00:00	95691.05
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-09-14 00:00:00	92578.13
AECOM Infrastructure & Environment UK Ltd	Track	2019-09-09 00:00:00	151428.43
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	31129.53
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	33254.98
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	70993.25
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	41145.74
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	79202.7
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-14 00:00:00	85876.21
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-09-16 00:00:00	64606.96
AECOM Ltd	Professional Services Direct	2019-09-14 00:00:00	40092.42
AECOM Ltd	Professional Services Direct	2019-09-14 00:00:00	286059.14
AECOM Ltd	Professional Services Direct	2019-09-14 00:00:00	286059.14
AECOM Ltd	Track	2019-09-16 00:00:00	384056.55
AECOM Ltd	General Civils	2019-09-14 00:00:00	304268.95
AECOM Ltd	General Civils	2019-09-14 00:00:00	217739.31
AECOM Ltd	General Civils	2019-09-14 00:00:00	217739.31
AECOM Ltd	General Civils	2019-09-26 00:00:00	217739.31
AECOM Ltd	Professional Services Direct	2019-09-14 00:00:00	26216.99
AECOM Ltd	Professional Services Direct	2019-09-14 00:00:00	29604.39
AECOM Ltd	Track	2019-09-12 00:00:00	58630.38
