Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
			
Spend over £25,000			
Details of our monthly spend over £25,000			
May 2020			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	Track	2020-05-02 00:00:00	48607.68
1st Inrail Ltd	Track	2020-05-02 00:00:00	43447.14
1st Inrail Ltd	Track	2020-05-30 00:00:00	34781.16
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2020-05-02 00:00:00	33374.5
24-7 Industrial Services UK Ltd	Buildings	2020-05-02 00:00:00	120861
2Excel Aviation Ltd	Professional Services Direct	2020-05-02 00:00:00	56000
3Squared Ltd	Information Technology	2020-05-02 00:00:00	257874.51
8point8 Vanguard Ltd	Buildings	2020-05-02 00:00:00	125368.2
A J Paveley & Co	Buildings	2020-05-02 00:00:00	32999.1
ABB Ltd	Electrification and Fixed Plant	2020-05-19 00:00:00	202526.05
ABB Ltd	Telecoms	2020-05-02 00:00:00	55625
ABB Power Grids UK Ltd	Information Technology	2020-05-02 00:00:00	93220
ABP Associates Ltd	Facilities - Hard Services	2020-05-02 00:00:00	40888.77
ABP Associates Ltd	Facilities - Hard Services	2020-05-30 00:00:00	27284.84
AECOM Infrastructure & Environment UK Ltd	DSF National Multi-Discipline	2020-05-02 00:00:00	28061.15
AECOM Infrastructure & Environment UK Ltd	DSF National Multi-Discipline	2020-05-30 00:00:00	27677.17
AECOM Infrastructure & Environment UK Ltd	General Civils	2020-05-02 00:00:00	61363.39
AECOM Infrastructure & Environment UK Ltd	General Civils	2020-05-30 00:00:00	66135.1
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	28234.3
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	119838.24
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	119862.64
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	63052.11
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	135849.45
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	43073.31
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	56847.28
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	61340
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	59550.49
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	50684.28
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	99436.29
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	100215.3
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	28624.3
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	62692.22
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	47454.81
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2020-05-02 00:00:00	30803.26
