Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
June 2017			
Supplier Name	Category Family	Invoice GL Date	Spend
Carillion Construction Ltd	Electrification and Fixed Plant	2017-06-08 00:00:00	66516566.08
Carillion Construction Ltd	Electrification and Fixed Plant	2017-06-26 00:00:00	10800412.91
Carillion Construction Ltd	Track	2017-06-08 00:00:00	5778427.85
Carillion Construction Ltd	Buildings	2017-06-26 00:00:00	5152478.1
Carillion Construction Ltd	Track	2017-06-21 00:00:00	3126622.31
Carillion Construction Ltd	Track	2017-06-26 00:00:00	2577764.97
Carillion Construction Ltd	General Civils	2017-06-07 00:00:00	2004182.24
Carillion Construction Ltd	Professional Services Direct	2017-06-16 00:00:00	2000000
Carillion Construction Ltd	General Civils	2017-06-28 00:00:00	1898410.17
Carillion Construction Ltd	Electrification and Fixed Plant	2017-06-27 00:00:00	1788987
Carillion Construction Ltd	General Civils	2017-06-19 00:00:00	1777974
Carillion Construction Ltd	General Civils	2017-06-27 00:00:00	1743778.51
Carillion Construction Ltd	General Civils	2017-06-01 00:00:00	1500000
Carillion Construction Ltd	General Civils	2017-06-07 00:00:00	1386853.55
Carillion Construction Ltd	Electrification and Fixed Plant	2017-06-12 00:00:00	1372498
Carillion Construction Ltd	Professional Services Direct	2017-06-06 00:00:00	1277819.45
Carillion Construction Ltd	General Civils	2017-06-27 00:00:00	1250000
Carillion Construction Ltd	General Civils	2017-06-22 00:00:00	1179327.66
Carillion Construction Ltd	Track	2017-06-26 00:00:00	1095618.36
Carillion Construction Ltd	Track	2017-06-07 00:00:00	966580.31
Carillion Construction Ltd	Professional Services Direct	2017-06-12 00:00:00	720899.98
Carillion Construction Ltd	Track	2017-06-19 00:00:00	657727.51
Carillion Construction Ltd	General Civils	2017-06-13 00:00:00	652123.42
Carillion Construction Ltd	Buildings	2017-06-08 00:00:00	649158.44
Carillion Construction Ltd	General Civils	2017-06-22 00:00:00	638194.43
Carillion Construction Ltd	Buildings	2017-06-08 00:00:00	633152.65
Carillion Construction Ltd	Buildings	2017-06-26 00:00:00	600392.39
Carillion Construction Ltd	General Civils	2017-06-12 00:00:00	557641.05
Carillion Construction Ltd	Professional Services Direct	2017-06-22 00:00:00	483066.77
Carillion Construction Ltd	Buildings	2017-06-27 00:00:00	477477.56
Carillion Construction Ltd	Professional Services Direct	2017-06-09 00:00:00	463886.86
Carillion Construction Ltd	Track	2017-06-07 00:00:00	435347.6
Carillion Construction Ltd	Professional Services Direct	2017-06-23 00:00:00	434984.03
Carillion Construction Ltd	Track	2017-06-28 00:00:00	416057.68
Carillion Construction Ltd	Professional Services Direct	2017-06-09 00:00:00	413644.02
Carillion Construction Ltd	General Civils	2017-06-13 00:00:00	413531.12
Carillion Construction Ltd	Track	2017-06-23 00:00:00	407681.6
Carillion Construction Ltd	Professional Services Direct	2017-06-08 00:00:00	365757.44
Carillion Construction Ltd	Buildings	2017-06-22 00:00:00	314017.22
Carillion Construction Ltd	Buildings	2017-06-27 00:00:00	305654.88
Carillion Construction Ltd	Buildings	2017-06-27 00:00:00	305565.77
