Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
February 2018			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	Track	2018-02-20 00:00:00	47637.34
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-02-16 00:00:00	49510
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-02-19 00:00:00	29999.82
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-02-26 00:00:00	49774.5
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-02-23 00:00:00	30563.57
24-7 Industrial Services UK Ltd	Buildings	2018-02-28 00:00:00	37274.64
ABB Ltd	Electrification and Fixed Plant	2018-02-09 00:00:00	95064
ABB Ltd	Electrification and Fixed Plant	2018-02-04 00:00:00	51537.5
ABB Ltd	Electrification and Fixed Plant	2018-02-04 00:00:00	42792.5
ABB Ltd	Electrification and Fixed Plant	2018-02-05 00:00:00	241238.09
ABB Ltd	Electrification and Fixed Plant	2018-02-15 00:00:00	302706.37
ABC Electrification Ltd	Electrification and Fixed Plant	2018-02-19 00:00:00	48457.72
ABC Electrification Ltd	Electrification and Fixed Plant	2018-02-20 00:00:00	3046665.22
ABC Electrification Ltd	Electrification and Fixed Plant	2018-02-14 00:00:00	2700232.83
ABC Electrification Ltd	Electrification and Fixed Plant	2018-02-27 00:00:00	1222152.43
ABP Associates Ltd	Facilities - Hard Services	2018-02-23 00:00:00	38582
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-26 00:00:00	44436.75
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-24 00:00:00	54357.07
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-26 00:00:00	317878.31
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-27 00:00:00	38182.57
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-27 00:00:00	42158.76
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-23 00:00:00	53984.13
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-23 00:00:00	52930.63
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-26 00:00:00	196520
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-02-21 00:00:00	51579.77
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-24 00:00:00	32015.53
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-02-01 00:00:00	26484.26
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-20 00:00:00	64795
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-20 00:00:00	45903
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-19 00:00:00	41935.4
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-28 00:00:00	100001
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-13 00:00:00	47919.45
AECOM Infrastructure & Environment UK Ltd	Track	2018-02-20 00:00:00	130699
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-02-19 00:00:00	87490
