Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
January 2019			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	Track	2019-01-05 00:00:00	37143.2
ABB Ltd	Electrification and Fixed Plant	2019-01-07 00:00:00	889442.88
ABB Ltd	Electrification and Fixed Plant	2019-01-05 00:00:00	303545.52
ABB Ltd	Electrification and Fixed Plant	2019-01-05 00:00:00	822344.9
ABC Electrification Ltd	Electrification and Fixed Plant	2019-01-23 00:00:00	386637.37
ABC Electrification Ltd	Electrification and Fixed Plant	2019-01-22 00:00:00	1839095.42
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	26787.13
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	72004.93
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	25146.12
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	26582.89
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	67748.16
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	29208.79
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	49699.92
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	32055.96
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	36048.77
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	28397.28
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	27746.36
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	29276.33
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	36814.98
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-25 00:00:00	96923
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-01-05 00:00:00	83930.09
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-01-05 00:00:00	84911.97
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	58564.18
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-01-05 00:00:00	45965.09
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-24 00:00:00	93846
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-25 00:00:00	69745.57
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-24 00:00:00	35000
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-24 00:00:00	25591.72
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-24 00:00:00	40554.8
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-24 00:00:00	30554.8
AECOM Infrastructure & Environment UK Ltd	Track	2019-01-24 00:00:00	34001.4
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	29035.08
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-01-05 00:00:00	29035.08
