Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
September 2017			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	Track	2017-09-12 00:00:00	46159.64
1st Inrail Ltd	General Civils	2017-09-07 00:00:00	26020.27
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-09-14 00:00:00	26000
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-09-01 00:00:00	44422.58
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-09-05 00:00:00	42810
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-09-28 00:00:00	73925
ABB Ltd	Electrification and Fixed Plant	2017-09-18 00:00:00	65721.25
ABB Ltd	Electrification and Fixed Plant	2017-09-08 00:00:00	409233.23
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-06 00:00:00	85445.12
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-14 00:00:00	42427.31
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-20 00:00:00	48519.55
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-05 00:00:00	3230365.21
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-01 00:00:00	2652123.3
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-22 00:00:00	2279015.01
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-01 00:00:00	1303173.87
ABC Electrification Ltd	Electrification and Fixed Plant	2017-09-25 00:00:00	1188648.64
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-01 00:00:00	76153.27
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-05 00:00:00	25492.27
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-09-26 00:00:00	54924.96
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-06 00:00:00	76923
AECOM Infrastructure & Environment UK Ltd	General Civils	2017-09-11 00:00:00	63329.66
AECOM Infrastructure & Environment UK Ltd	General Civils	2017-09-11 00:00:00	84318.28
AECOM Infrastructure & Environment UK Ltd	General Civils	2017-09-26 00:00:00	101323.33
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-01 00:00:00	128591.93
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-06 00:00:00	46827.84
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-09-25 00:00:00	70328.16
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-07 00:00:00	34437.01
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-06 00:00:00	45384
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-05 00:00:00	32525.05
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-05 00:00:00	38461
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-01 00:00:00	45952.42
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-01 00:00:00	128758.38
AECOM Infrastructure & Environment UK Ltd	Track	2017-09-11 00:00:00	494172.72
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-09-05 00:00:00	76922.61
AECOM Ltd	Professional Services Direct	2017-09-11 00:00:00	196505.2
