Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
			
Spend over £25,000			
Details of our monthly spend over £25,000			
December 2019			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	Track	2019-12-07 00:00:00	83539.02
1st Inrail Ltd	Track	2019-12-07 00:00:00	139124.64
24-7 Industrial Services UK Ltd	Buildings	2019-12-07 00:00:00	25756
24-7 Industrial Services UK Ltd	Buildings	2019-12-07 00:00:00	36789.5
ABB Ltd	Electrification and Fixed Plant	2019-12-18 00:00:00	597875.27
ABB Ltd	HR and Training	2019-12-07 00:00:00	39488
ABP Associates Ltd	Facilities - Hard Services	2019-12-07 00:00:00	49904.12
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-12-07 00:00:00	55179.94
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-12-07 00:00:00	80491.02
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-12-07 00:00:00	85336.39
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	52028.01
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	29129.07
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	56218.92
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	50549.45
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	49018.37
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	82950.76
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	121244.91
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	37826.96
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	78690.79
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	31668.33
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-12-07 00:00:00	50280.77
AECOM Infrastructure & Environment UK Ltd	Track	2019-12-03 00:00:00	55598.26
AECOM Infrastructure & Environment UK Ltd	Track	2019-12-03 00:00:00	188008.97
AECOM Infrastructure & Environment UK Ltd	Track	2019-12-31 00:00:00	46911.35
AECOM Ltd	General Civils	2019-12-07 00:00:00	27543.3
AECOM Ltd	General Civils	2019-12-07 00:00:00	102055.61
AECOM Ltd	General Civils	2019-12-07 00:00:00	97877.73
AECOM Ltd	General Civils	2019-12-07 00:00:00	314299.57
AECOM Ltd	General Civils	2019-12-07 00:00:00	130276.78
AECOM Ltd	Professional Services Direct	2019-12-07 00:00:00	32118.99
AECOM Ltd	Professional Services Direct	2019-12-07 00:00:00	42185.29
AECOM Ltd	Professional Services Direct	2019-12-07 00:00:00	32232
AECOM Ltd	Professional Services Direct	2019-12-07 00:00:00	474099.46
AECOM Ltd	Professional Services Direct	2019-12-07 00:00:00	194093.71
AECOM Ltd	Professional Services Direct	2019-12-20 00:00:00	32367.26
AECOM Ltd	Professional Services Direct	2019-12-20 00:00:00	61673.13
AECOM Ltd	Track	2019-12-02 00:00:00	81826.08
