Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
May 2017			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	General Civils	2017-05-17 00:00:00	26253.02
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-05-19 00:00:00	48994
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-05-05 00:00:00	49785.5
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-05-25 00:00:00	48934
A P B Group Ltd	General Civils	2017-05-08 00:00:00	193188.77
A P B Group Ltd	General Civils	2017-05-03 00:00:00	193188.77
ABB Ltd	Electrification and Fixed Plant	2017-05-25 00:00:00	58175
ABB Ltd	Electrification and Fixed Plant	2017-05-10 00:00:00	484014.43762284
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-12 00:00:00	246184.12
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-02 00:00:00	376853.98
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-24 00:00:00	88612.78
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-19 00:00:00	45594.89
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-31 00:00:00	289196.84
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-19 00:00:00	281580.92
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-18 00:00:00	205378.76
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-10 00:00:00	43444.92
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-18 00:00:00	522453.31
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-11 00:00:00	36092
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-30 00:00:00	1540907.58
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-19 00:00:00	176878.34
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-17 00:00:00	4198255.26
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-10 00:00:00	1635219.15
ABC Electrification Ltd	Electrification and Fixed Plant	2017-05-17 00:00:00	1328275.45
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-28 00:00:00	41097.89
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-28 00:00:00	35438.94
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-16 00:00:00	95452.62
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-08 00:00:00	59228.53
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-19 00:00:00	29051.94
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-19 00:00:00	42796
AECOM Infrastructure & Environment UK Ltd	Track	2017-05-22 00:00:00	470709.03
AECOM Infrastructure & Environment UK Ltd	General Civils	2017-05-15 00:00:00	27353.13
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-02 00:00:00	49960.44
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-18 00:00:00	151104.21
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-05-22 00:00:00	190980.44
