Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
October 2017			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	General Civils	2017-10-24 00:00:00	45843.55
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-10-31 00:00:00	49510
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2017-10-31 00:00:00	49936
ABB Ltd	Electrification and Fixed Plant	2017-10-12 00:00:00	1134509.51
ABB Ltd	Electrification and Fixed Plant	2017-10-19 00:00:00	41087
ABC Electrification Ltd	Electrification and Fixed Plant	2017-10-03 00:00:00	113922.78
ABC Electrification Ltd	Electrification and Fixed Plant	2017-10-30 00:00:00	149582.45
ABC Electrification Ltd	Electrification and Fixed Plant	2017-10-03 00:00:00	1297448.37
ABC Electrification Ltd	Electrification and Fixed Plant	2017-10-30 00:00:00	1734830.24
ABC Electrification Ltd	Electrification and Fixed Plant	2017-10-20 00:00:00	2348626.06
ABC Electrification Ltd	Electrification and Fixed Plant	2017-10-26 00:00:00	1197644.83
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-07 00:00:00	26196.94
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-31 00:00:00	29576.38
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-03 00:00:00	233922.16
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-23 00:00:00	193210.85
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-31 00:00:00	28897.97
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-05 00:00:00	51541.83
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-05 00:00:00	38452.79
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-31 00:00:00	40294.5
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-03 00:00:00	27602.31
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-03 00:00:00	38182.97
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-31 00:00:00	53085.97
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-30 00:00:00	43286.12
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-05 00:00:00	88424.51
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-03 00:00:00	76923
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-25 00:00:00	76953.63
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-06 00:00:00	76225.91
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-02 00:00:00	53846
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-23 00:00:00	53846
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-27 00:00:00	39087.82
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-27 00:00:00	250000
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2017-10-24 00:00:00	79983.82
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-02 00:00:00	45384
AECOM Infrastructure & Environment UK Ltd	Track	2017-10-23 00:00:00	48384
