Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
April 2019			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	Track	2019-04-27 00:00:00	34383.44
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-04-27 00:00:00	49117.97
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-04-27 00:00:00	26670.5
A D Modular Ltd	Plant and Tools	2019-04-27 00:00:00	67430.74
A G Flooring Ltd	Buildings	2019-04-27 00:00:00	26213.64
A J Paveley & Co	Buildings	2019-04-27 00:00:00	50973.06
A J Paveley & Co	Buildings	2019-04-27 00:00:00	42996.94
A R Cook & Son (Plant Hire) Ltd	Buildings	2019-04-27 00:00:00	47850
ABB Ltd	Electrification and Fixed Plant	2019-04-10 00:00:00	1299199.61
ABB Ltd	Telecoms	2019-04-27 00:00:00	37500
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-04-27 00:00:00	286408.08
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-12 00:00:00	48777.17
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	26621.36
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	64747.98
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	44184.34
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	58678.44
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	44403.59
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	75435.11
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-23 00:00:00	26718.92
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	30947.75
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-27 00:00:00	27659.61
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-04-27 00:00:00	70462.28
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-04-27 00:00:00	67141.53
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-04-27 00:00:00	31481.43
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-23 00:00:00	69885
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-18 00:00:00	46008
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-17 00:00:00	468337.9
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-04-23 00:00:00	102200.41
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-23 00:00:00	69885
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-04-27 00:00:00	43650
AECOM Infrastructure & Environment UK Ltd	General Civils	2019-04-27 00:00:00	36101.16
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-18 00:00:00	58631
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-17 00:00:00	443402.53
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-18 00:00:00	107693
AECOM Infrastructure & Environment UK Ltd	Track	2019-04-17 00:00:00	133058.01
