Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
August 2018			
Supplier Name	Category Family	Invoice GL Date	Spend
1Spatial Group Ltd	Information Technology	2018-08-09 00:00:00	93925
1Spatial Group Ltd	Information Technology	2018-08-07 00:00:00	152593
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-08-06 00:00:00	42058
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-08-06 00:00:00	29873
ABB Ltd	Electrification and Fixed Plant	2018-08-01 00:00:00	25054.5
ABB Ltd	Electrification and Fixed Plant	2018-08-01 00:00:00	69046.5
ABB Ltd	Electrification and Fixed Plant	2018-08-27 00:00:00	26857.5
ABB Ltd	Electrification and Fixed Plant	2018-08-10 00:00:00	947918.87
ABC Electrification Ltd	Electrification and Fixed Plant	2018-08-07 00:00:00	464213.15
ABC Electrification Ltd	Electrification and Fixed Plant	2018-08-08 00:00:00	3041668.52
ABC Electrification Ltd	Electrification and Fixed Plant	2018-08-09 00:00:00	106658.77
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-16 00:00:00	104764.31
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-16 00:00:00	70512.48
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-08-17 00:00:00	38414.37
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-08-17 00:00:00	47548.71
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-08-27 00:00:00	32716.04
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	77614.3
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-08-14 00:00:00	83588.39
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-08-08 00:00:00	27366.8
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-08-08 00:00:00	79439.6
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	215383.85
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-04 00:00:00	61539.1
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-03 00:00:00	93197.2
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-09 00:00:00	157671.74
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-03 00:00:00	42895.56
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	85083.08
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	58150
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	72318.91
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	221182
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-02 00:00:00	116276.18
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-03 00:00:00	178137.22
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-13 00:00:00	187758.9
AECOM Infrastructure & Environment UK Ltd	Track	2018-08-03 00:00:00	85001.06
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-08-12 00:00:00	32559.42
AECOM Ltd	General Civils	2018-08-17 00:00:00	74637.74
