Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
			
Spend over £25,000			
Details of our monthly spend over £25,000			
October 2019			
Supplier Name	Category Family	Invoice GL Date	Spend
1st Inrail Ltd	General Civils	2019-10-12 00:00:00	29692.76
1st Inrail Ltd	Track	2019-10-12 00:00:00	43492
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-10-12 00:00:00	49710.91
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-10-12 00:00:00	48597.84
5th Studio Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-10-12 00:00:00	49060
A P Webb Plant Hire Ltd	On Track Plant	2019-10-08 00:00:00	25122
ABB Ltd	Electrification and Fixed Plant	2019-10-14 00:00:00	1020705.66
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-10-12 00:00:00	77334.78
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	58934.02
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	33254.83
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	34222.47
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	83280.8
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	73357.7
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	59246.74
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	88897.83
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2019-10-12 00:00:00	47225.29
AECOM Ltd	General Civils	2019-10-01 00:00:00	117654.09
AECOM Ltd	General Civils	2019-10-12 00:00:00	27216.13
AECOM Ltd	General Civils	2019-10-12 00:00:00	151642.27
AECOM Ltd	General Civils	2019-10-12 00:00:00	259921.33
AECOM Ltd	General Civils	2019-10-12 00:00:00	26537.91
AECOM Ltd	General Civils	2019-10-12 00:00:00	132478.31
AECOM Ltd	General Civils	2019-10-12 00:00:00	92179.72
AECOM Ltd	General Civils	2019-10-12 00:00:00	108569.02
AECOM Ltd	General Civils	2019-10-12 00:00:00	242663.6
AECOM Ltd	General Civils	2019-10-12 00:00:00	43723.06
AECOM Ltd	Professional Services Direct	2019-10-11 00:00:00	113854.64
AECOM Ltd	Professional Services Direct	2019-10-11 00:00:00	128811.31
AECOM Ltd	Professional Services Direct	2019-10-12 00:00:00	32232
AECOM Ltd	Professional Services Direct	2019-10-12 00:00:00	49902
AECOM Ltd	Professional Services Direct	2019-10-12 00:00:00	348579.18
AECOM Ltd	Professional Services Direct	2019-10-12 00:00:00	469821.15
AECOM Ltd	Track	2019-10-08 00:00:00	53106
AECOM Ltd	Track	2019-10-08 00:00:00	278245
AECOM Ltd	Track	2019-10-08 00:00:00	148687.62
AECOM Ltd	Track	2019-10-08 00:00:00	225418
AEG Power Solutions Ltd	Electrification and Fixed Plant	2019-10-12 00:00:00	42041
AEG Power Solutions Ltd	Plant and Tools	2019-10-12 00:00:00	45032
AM1 Projects Ltd	Electrification and Fixed Plant	2019-10-12 00:00:00	36484.47
