Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
			
			
			
Spend over £25,000			
Details of our periodic spend over £25,000			
October 2018			
Supplier Name	Category Family	Invoice GL Date	Spend
1Spatial Group Ltd	Information Technology	2018-10-19 00:00:00	119046
1st Inrail Ltd	Track	2018-10-31 00:00:00	29490.29
1st Inrail Ltd	General Civils	2018-10-15 00:00:00	31432.1
1st Inrail Ltd	General Civils	2018-10-11 00:00:00	31525.6
1st Inrail Ltd	General Civils	2018-10-31 00:00:00	31432.1
1st Inrail Ltd	General Civils	2018-10-30 00:00:00	31432.1
23red Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-10-20 00:00:00	29980.6
A D Modular Ltd	Plant and Tools	2018-10-05 00:00:00	26580.5
ABB Ltd	Electrification and Fixed Plant	2018-10-02 00:00:00	1229134.72
ABB Ltd	Electrification and Fixed Plant	2018-10-29 00:00:00	420824.53
ABB Ltd	Electrification and Fixed Plant	2018-10-19 00:00:00	761292.24
ABB Ltd	Professional Services Direct	2018-10-31 00:00:00	37500
ABC Electrification Ltd	Electrification and Fixed Plant	2018-10-01 00:00:00	448021.91
ABC Electrification Ltd	Electrification and Fixed Plant	2018-10-29 00:00:00	794252.13
ABC Electrification Ltd	Electrification and Fixed Plant	2018-10-01 00:00:00	3236886.43
ABC Electrification Ltd	Electrification and Fixed Plant	2018-10-26 00:00:00	2841383.35
ABC Electrification Ltd	Electrification and Fixed Plant	2018-10-02 00:00:00	617377.08
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-21 00:00:00	27345.93
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-23 00:00:00	29843.3
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-21 00:00:00	32915.31
AECOM Infrastructure & Environment UK Ltd	Track	2018-10-25 00:00:00	53808.41
AECOM Infrastructure & Environment UK Ltd	Track	2018-10-31 00:00:00	41166.38
AECOM Infrastructure & Environment UK Ltd	Track	2018-10-10 00:00:00	83958.65
AECOM Infrastructure & Environment UK Ltd	Track	2018-10-25 00:00:00	53587.87
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-30 00:00:00	30252.85
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-19 00:00:00	51669.3
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-30 00:00:00	31017.51
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-29 00:00:00	76776.55
AECOM Infrastructure & Environment UK Ltd	Track	2018-10-05 00:00:00	455415
AECOM Infrastructure & Environment UK Ltd	Track	2018-10-05 00:00:00	37328.81
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-10-02 00:00:00	77605.18
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-10-19 00:00:00	108042.25
AECOM Infrastructure & Environment UK Ltd	General Civils	2018-10-27 00:00:00	109374.37
AECOM Infrastructure & Environment UK Ltd	Professional Services Direct	2018-10-19 00:00:00	39691.97
AECOM Infrastructure & Environment UK Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2018-10-23 00:00:00	44041.36
